defined_class	defined_class_name	new_entity	new_entity_label	parent_entity	parent_entity_label	exact_syn	defined_class_definition	dbxref	def_dbxref	depictedBy	depicted_by	image_comment	comment	has_obo_namespace	created_by	part_of	part_of_label	contained_in	contained_in_label	develops_from	develops_from_label	existence_starts_during_or_after	existence_starts_during_or_after_label	existence_ends_during_or_before	existence_ends_during_or_before_label	existence_overlaps	existence_overlaps_label	immediately_deep_to	immediately_deep_to_label	immediately_superficial_to	immediately_superficial_to_label	adjacent_to	adjacent_to_label	anterior_to	anterior_to_label	posterior_to	posterior_to_label	participates_in	participates_in_label	produced_by	produced_by_label	produces_this	produces_this_label	specific_to	specific_to_label	results_in 	results_ label 
PLANA:0000217	gonad	PLANA:0000217	gonad	PLANA:0002089	reproductive organ		Reproductive organ that produces and releases eggs (ovary) or sperm (testis).	ISBN:9780070316607|PMID:16344473|PMID:17376870|PMID:17390146|PMID:20844018|PMID:22074376|PMID:22252538|PMID:22371573|PMID:23652002|PMID:27149082|PMID:27163480|PMID:28434803|PMID:28976975|UBERON:0000991|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4629	PLANA:0000126	reproductive system					PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																	PLANA:0000027	Smed sexual biotype		
PLANA:0000218	male primordial germ cell	PLANA:0000218	male primordial germ cell	PLANA:0000228|PLANA:0000121	male germ cell|stem cell		Cells coexpressing piwi-1 and nanos that are required for male gonad formation. Primordial germ cells are present in both asexual adults and sexual hermaphrodites. This term may be redundant with spermatogonial stem cell. 	PMID:17376870|PMID:17390146						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4666	PLANA:0000126	reproductive system	PLANA:0000419|PLANA:0000141|PLANA:0000142|PLANA:0000421|PLANA:0004527|PLANA:0000420|PLANA:0000140	prepharyngeal region|dorsal region|posterior region|tail|copulatory region|parapharyngeal region|anterior region							PLANA:0000214|PLANA:0004503|PLANA:0004504	juvenile|adult hermaphrodite|asexual adult																				
PLANA:0000219	spermatogonial stem cell 	PLANA:0000219	spermatogonial stem cell 	PLANA:0000228|PLANA:0000121	male germ cell|stem cell	SSC|male germline stem cell	gh4+, nanos+ cells residing at the testis periphery that self-renew and give rise to differentiating daughters that will ultimately produce haploid sperm.	PMID:19022767|PMID:20844018|PMID:27163480|PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4894	PLANA:0000208	testis	PLANA:0000141|PLANA:0000419|PLANA:0000142|PLANA:0000420|PLANA:0000140|PLANA:0000421|PLANA:0004527	dorsal region|prepharyngeal region|posterior region|parapharyngeal region|anterior region|tail|copulatory region	PLANA:0000429	neoblast	PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000220	spermatogonium	PLANA:0000220	spermatogonium	PLANA:0000120|PLANA:0000228	progenitor cell|male germ cell	spermatogonial cell	An euploid male germ cell of an early stage of spermatogenesis. In planaria, the gh4+ stem cell daughter exiting the niche undergoes three rounds of transit amplifying division with incomplete cytokinesis prior to transitioning to terminal differentiation.	CL:0000020|PMID:23629965|PMID:27163480|PMID:27330085|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4895	PLANA:0000208	testis	PLANA:0000421|PLANA:0000420|PLANA:0000142|PLANA:0000419|PLANA:0000140|PLANA:0000141|PLANA:0004527	tail|parapharyngeal region|posterior region|prepharyngeal region|anterior region|dorsal region|copulatory region	PLANA:0000219	male germline stem cell	PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																	PLANA:0000027	Smed sexual biotype		
PLANA:0000221	spermatocyte	PLANA:0000221	spermatocyte	PLANA:0000228	male germ cell	primary spermatocyte	A tektin-1+ male germ cell that develops from spermatogonia. The euploid primary spermatocytes undergo meiosis and give rise to the haploid secondary spermatocytes which in turn give rise to spermatids.	CL:0000017|PMID:17376870|PMID:20844018|PMID:22074376|PMID:25278423|PMID:25404302|PMID:27163480|PMID:27304889|PMID:27330085|PMID:29095551						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4893	PLANA:0000208	testis	PLANA:0000141|PLANA:0000420|PLANA:0000142|PLANA:0000419|PLANA:0004527|PLANA:0000421|PLANA:0000140	dorsal region|parapharyngeal region|posterior region|prepharyngeal region|copulatory region|tail|anterior region	PLANA:0000220	spermatogonium					PLANA:0004503	adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000222	spermatid	PLANA:0000222	spermatid	PLANA:0000228	male germ cell		A male germ cell that develops from the haploid secondary spermatocytes. Without further division, spermatids undergo structural changes and give rise to spermatozoa.	CL:0000018|PMID:17376870|PMID:20844018|PMID:22074376|PMID:25278423|PMID:25404302|PMID:27163480|PMID:27304889|PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4892	PLANA:0000208	testis	PLANA:0000419|PLANA:0000420|PLANA:0000421|PLANA:0000140|PLANA:0000141|PLANA:0000142|PLANA:0004527	prepharyngeal region|parapharyngeal region|tail|anterior region|dorsal region|posterior region|copulatory region							PLANA:0004503	adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000223	oogonial stem cell	PLANA:0000223	oogonial stem cell	PLANA:0000229|PLANA:0000121	female germ cell|stem cell	female germ cell|female germline cell|female germline stem cell|oogonial stem cell|ovarian germline stem cell	A piwi-1+, nanos+ cell residing in the ovary that self-renews and give rise to oogonial cells that differentiate into oocytes.	PMID:19022767|PMID:20844018|PMID:23652002|PMID:25278423|PMID:27149082|PMID:27163480|PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4734	PLANA:0000204	ovary	PLANA:0000419|PLANA:0000140|PLANA:0000143	prepharyngeal region|anterior region|ventral region	PLANA:0000429	neoblast	PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																				
PLANA:0000224	cement gland	PLANA:0000224	cement gland	PLANA:0000113	tissue	shell gland	Glands surrounding the genital atrium that are required for production of the proteinaceous egg capsule shell and stalk.	ASIN:B000M4NK9M|ISBN:9780070316607|PMID:18942102|PMID:20967238|PMID:22074376|PMID:23652002|PMID:25278423|PMID:27149082						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4474	PLANA:0000232	copulatory apparatus	PLANA:0000143|PLANA:0004527|PLANA:0000141|PLANA:0000142	ventral region|copulatory region|dorsal region|posterior region			PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000225	oviparity	PLANA:0000225	oviparity	PLANA:0000112	Schmidtea mediterranea developmental term		A reproductive strategy in which eggs are laid, with most embryonic development occurring outside of the parent.	PMID:19022767						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4752	GO:0009790																															
PLANA:0000226	cross-fertilization	PLANA:0000226	cross-fertilization	PLANA:0000112|GO:0007338	Schmidtea mediterranea developmental term|single fertilization		Fertilization of an oocyte by sperm from a different individual. Reciprocal exchange of sperm occurs during Schmidtea mediterranea copulation.	PMID:19022767|PMID:28812561						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4506																																
PLANA:0000227	germ cell	PLANA:0000227	germ cell	PLANA:0000499	cell		1. A gamete (as an egg or sperm cell) or one of its antecedent cells. 2. A mature male or female germ cell usually possessing a haploid chromosome set and capable of initiating formation of a new diploid individual by fusion with a gamete of the opposite sex.	BTO:0000535						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4622	PLANA:0000126	reproductive system																														
PLANA:0000228	male germ cell	PLANA:0000228	male germ cell	PLANA:0000227	germ cell		A male germ cell is a germ cell that supports male gamete production.	CL:0000015|PMID:23652002|PMID:27304889|PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4665																																
PLANA:0000229	female germ cell	PLANA:0000229	female germ cell	PLANA:0000227	germ cell		Female germ cell is a germ cell that supports female gamete production.	CL:0000021						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4588																																
PLANA:0000230	tuba	PLANA:0000230	tuba	PLANA:0002089	reproductive organ		A sperm storage organ located immediately posterior to the ovary, at the anterior end of the oviduct. Oocytes exiting the ovary are fertilized in the tuba as they enter the oviduct.	PMID:19022767|PMID:20844018|PMID:22074376|PMID:27149082|PMID:22074376|PMID:25278423|PMID:27149082|PMID:27163480|PMID:28434803						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4945	PLANA:0000126	reproductive system	PLANA:0000143|PLANA:0000140|PLANA:0000419	ventral region|anterior region|prepharyngeal region			PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000231	vitelline gland	PLANA:0000231	vitelline gland	PLANA:0000113	tissue	vitellaria|vitellarium|yolk gland	Glands surrounding the oviducts which produce yolk cells. Yolk cells deposited into the oviducts travel to the genital atrium where they are packaged, along with one or more zygotes, into developing egg capsules.	ISBN:9780070316607|PMID:16344473|PMID:16932928|PMID:17390146|PMID:18942102|PMID:19247960|PMID:22074376|PMID:23652002|PMID:27149082|PMID:27163480|PMID:27501047|PMID:28072387|PMID:28434803|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4959	PLANA:0000126	reproductive system	PLANA:0004527|PLANA:0000420|PLANA:0000419	copulatory region|parapharyngeal region|prepharyngeal region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile															PLANA:0000107	yolk cell	PLANA:0000027	Smed sexual biotype		
PLANA:0000232	copulatory apparatus	PLANA:0000232	copulatory apparatus	PLANA:0002090	reproductive structure 	copulatory complex	Accessory reproductive structures involved in copulation, egg capsule development and laying.	ISBN:9780070316607|PMID:16344473|PMID:17376870|PMID:17390146|PMID:19247960|PMID:20967238|PMID:22074376|PMID:23652002|PMID:27149082|PMID:27163480|PMID:28434803						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4503	PLANA:0000126	reproductive system	PLANA:0004527 | PLANA:0000142|PLANA:0000141|PLANA:0000143	copulatory region | posterior region|ventral region|dorsal region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																	PLANA:0000027	Smed sexual biotype		
PLANA:0000233	copulatory bursa	PLANA:0000233	copulatory bursa	PLANA:0002089	reproductive organ	bursa|male antrum	An organ that receives and stores sperm from mating partners.	ISBN:9780070316607|PMID:20967238|PMID:22074376|PMID:25278423|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4504	PLANA:0000232	copulatory apparatus	PLANA:0000142|PLANA:0004527	posterior region|copulatory region			PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000234	seminal vesicle	PLANA:0000234	seminal vesicle	PLANA:0002089	reproductive organ		Glandular pouches adjoining the sperm ducts which produce seminal fluid.	PMID:19022767|PMID:22074376						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4873	PLANA:0000232	copulatory apparatus	PLANA:0004527|PLANA:0000142	copulatory region|posterior region			PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000237	round spermatid	PLANA:0000237	round spermatid	PLANA:0000222	spermatid		A cyst of 8 interconnected spermatocytes undergoes meiosis, producing 32 haploid round spermatids. Round spermatids express protein kinase A, andundergo morphogenesis to produce mature sperm.	PMID:20844018|PMID:27163480|PMID:27304889|PMID:27330085|PMID:29095551|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4856	PLANA:0000208	testis	PLANA:0000141|PLANA:0000420|PLANA:0000421|PLANA:0000419|PLANA:0000140|PLANA:0004527|PLANA:0000142	dorsal region|parapharyngeal region|tail|prepharyngeal region|anterior region|copulatory region|posterior region	PLANA:0000221	spermatocyte					PLANA:0004503	adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000238	elongate spermatid	PLANA:0000238	elongate spermatid	PLANA:0000222	spermatid	elongating spermatid	Spermatids expressing protein kinase A undergoing morphogenic changes to make mature sperm.	PMID:20844018|PMID:27163480|PMID:27304889|PMID:27330085|PMID:29095551						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4544	PLANA:0000208	testis	PLANA:0000140|PLANA:0000419|PLANA:0000420|PLANA:0000421|PLANA:0000142|PLANA:0000141|PLANA:0004527	anterior region|prepharyngeal region|parapharyngeal region|tail|posterior region|dorsal region|copulatory region	PLANA:0000237	round spermatid					PLANA:0004503	adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0000239	oogonial cell	PLANA:0000239	oogonial cell	PLANA:0000229|PLANA:0000120	female germ cell|progenitor cell		An undifferentiated germ cell that proliferates rapidly and gives rise to oocytes.	FMA:83673						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4733	PLANA:0000204	ovary	PLANA:0000140|PLANA:0000143|PLANA:0000419	anterior region|ventral region|prepharyngeal region	PLANA:0000223	oogonial stem cell	PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																	PLANA:0000027	Smed sexual biotype		
PLANA:0000240	body wall musculature	PLANA:0000240	body wall musculature	PLANA:0000431	organ	BWM|body muscle|body wall muscle|body wall muscles|body-wall muscle|body-wall musculature|muscle layer surrounding the body wall	Any collection of muscles that is part of a body wall [Automatically generated definition].	BSA:0000058|BTO:0001863|FMA:86931|PMID:19048075|PMID:19174194|PMID:21828097|PMID:22385657|PMID:24992682|PMID:27063937|PMID:27074666|PMID:28171748|PMID:29100657|PMID:29547123|PMID:29674431|PMID:29674432|PMID:30471994|PMID:30962434|UBERON:0004462|WBbt:0005813						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4454	PLANA:0000428	musculature system	PLANA:0004527|PLANA:0000419|PLANA:0000142|PLANA:0000143|PLANA:0000141|PLANA:0000418|PLANA:0000420|PLANA:0000421|PLANA:0000140	copulatory region|prepharyngeal region|posterior region|ventral region|dorsal region|head|parapharyngeal region|tail|anterior region							PLANA:0000214|PLANA:0000007|PLANA:0000008|PLANA:0004503|PLANA:0000006|PLANA:0004504	juvenile|Stage 7|Stage 8|adult hermaphrodite|Stage 6|asexual adult																				
