term,label,definition
http://purl.obolibrary.org/obo/GO_0000239,pachytene,"The cell cycle phase which follows zygotene during prophase I of meiosis, and during which crossing over occurs between a chromatid in one partner and another chromatid in the homologous chromosome."
http://purl.obolibrary.org/obo/PLANA_0007528,glial cell,"A non-neuronal cell of the nervous system. They not only provide physical support, but also respond to injury, regulate the ionic and chemical composition of the extracellular milieu, guide neuronal migration during development, and exchange metabolites with neurons."
http://purl.obolibrary.org/obo/RO_0002404,causally downstream of,inverse of upstream of
http://purl.obolibrary.org/obo/PLANA_0002129,longitudinal region,"A region bounded by any sagittal plane though the animal and the left or right side of the animal. NOTE: sagittal plane is an anatomical plane that divides a bilateral body into left and right parts, not necessarily of even size"
http://purl.obolibrary.org/obo/PLANA_0000131,primordium,Primordia are populations of contiguous cells that are morphologically distinct and already correspond in extent to a later organ/tissue.
http://purl.obolibrary.org/obo/RO_0002024,directly positively regulated by,"Process(P2) is directly postively regulated by process(P1) iff: P1 positively regulates P2 via direct physical interaction between an agent executing P1 (or some part of P1) and an agent executing P2 (or some part of P2).  For example, if protein A has protein binding activity(P1) that targets protein B and this binding positively regulates the kinase activity (P2) of protein B then P2 is directly postively regulated by P1."
http://purl.obolibrary.org/obo/GO_0065009,regulation of molecular function,"Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."
http://purl.obolibrary.org/obo/GO_0051319,G2 phase,The cell cycle 'gap' phase which is the interval between the completion of DNA synthesis and the beginning of DNA segregation (usually by mitosis or meiosis).
http://purl.obolibrary.org/obo/PLANA_0003255,meiotic prophase II spermatocyte,spermatocyte undergoing meiotic prophase II
http://purl.obolibrary.org/obo/GO_0051129,negative regulation of cellular component organization,"Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."
http://purl.obolibrary.org/obo/BFO_0000002,continuant,"An entity that exists in full at any time in which it exists at all, persists through time while maintaining its identity and has no temporal parts."
http://purl.obolibrary.org/obo/PLANA_0007523,proximal-distal axis,"Axis that starts at the distal part of an appendage, closest to the body, and runs to the proximal part of an appendage, farthest from the body."
http://purl.obolibrary.org/obo/BSPO_0000015,proximal-distal axis,An axis that extends from the point of attachment of a structure (proximal) to the  point furthest away from the plane of attachment (distal).
http://purl.obolibrary.org/obo/PLANA_0000076,oral hemisphere,Stage 3-5 embryo hemisphere centered around the embryonic pharynx.
http://purl.obolibrary.org/obo/PLANA_0003218,metaphase oogonial stem cell,oogonial stem cell undergoing mitotic metaphase
http://purl.obolibrary.org/obo/PLANA_0004534,tuba lumen,Anatomical space enclosed by tuba. Oocyte(s) are fertilized in the tuba lumen by sperm that traveled up the oviduct.
http://purl.obolibrary.org/obo/PLANA_0003250,diakinesis stage spermatocyte,spermatocyte undergoing diakinesis
http://purl.obolibrary.org/obo/PLANA_0000419,prepharyngeal region,Region of the juvenile or adult animal between the posterior end of the cephalic ganglia and the anterior end of the pharynx.
http://purl.obolibrary.org/obo/PLANA_0000039,gamma neoblast,"An abundant neoblast subclass, exhibiting enriched expression of gata456a, hnf4, prox-1 and nkx2.2, implicated in maintenance and regeneration of the definitive gut."
http://purl.obolibrary.org/obo/PLANA_0003403,flame cell lumen,lumen which is part of the flame cell
http://purl.obolibrary.org/obo/PLANA_0002069,ommochrome pigment cell,Parenchymal cells that synthesize and contain brown ommonchrome pigment.
http://purl.obolibrary.org/obo/PLANA_0000071,longitudinal muscle cell,"Body wall muscle fibers arrayed along the anteroposterior axis. Upon regeneration, these muscles are thought to be established from truncated pre-existing fibers.Inner most body wall muscle fibers arrayed along the anteroposterior axis. These fibers are thicker than the outer longitudinal muscle fibers. The pattern of these muscles differs along the dorsoventral axis, with the dorsal arrangement converging at the central zone of the anterior pole. The ventral arrangement is more parallel or may diverge slightly as it approaches the ventral pole."
http://purl.obolibrary.org/obo/PLANA_0003213,telophase spermatogonial stem cell,spermatogonial stem cell undergoing mitotic telophase
http://purl.obolibrary.org/obo/GO_0006793,phosphorus metabolic process,"The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."
http://purl.obolibrary.org/obo/PLANA_0000414,pharynx pouch epithelial surface,The surface of the parapharyngeal pouch facing the pharynx.
http://purl.obolibrary.org/obo/PLANA_0000224,cement gland,Glands surrounding the genital atrium that are required for production of the proteinaceous egg capsule shell and stalk.
http://purl.obolibrary.org/obo/PLANA_0000034,epidermis,A single cell layer of post-mitotic epithelial cells containing ciliated and non-ciliated cell types forming the exterior surface of the animal.
http://purl.obolibrary.org/obo/RO_0002479,has part that occurs in,"p has part that occurs in c if and only if there exists some p1, such that p has_part p1, and p1 occurs in c."
http://purl.obolibrary.org/obo/PLANA_0002064,nuclear envelope,"The double lipid bilayer enclosing the nucleus and separating its contents from the rest of the cytoplasm; includes the intermembrane space, a gap of width 20-40 nm (also called the perinuclear space)."
http://purl.obolibrary.org/obo/PLANA_0000549,excitatory motor neuron,A motor neuron that is capable of directly inducing muscle contraction.
http://purl.obolibrary.org/obo/PLANA_0002027,dendrite,"A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."
http://purl.obolibrary.org/obo/GO_0007275,multicellular organism development,The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).
http://purl.obolibrary.org/obo/GO_0010639,negative regulation of organelle organization,"Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."
http://purl.obolibrary.org/obo/PATO_0001875,triangular,A shape quality inhering in a bearer by virtue of the bearer's having three angles.
http://purl.obolibrary.org/obo/IAO_0000124,uncurated,Nothing done yet beyond assigning a unique class ID and proposing a preferred term.
http://purl.obolibrary.org/obo/PLANA_0003116,parenchymal cell,cell which is part of the parenchyma
http://purl.obolibrary.org/obo/PLANA_0002022,chromosome arm,"Under the microscope chromosomes appear as thin, thread-like structures. They all have a short arm and long arm separated by a primary constriction called the centromere. The short arm is designated as p and the long arm as q."
http://purl.obolibrary.org/obo/PLANA_0000141,dorsal region,"Three dimensional compartment along the dorsoventral axis that is above the anteroposterior axis, containing the eyes."
http://purl.obolibrary.org/obo/BSPO_0000079,dorsal region,Anatomical region dorsally located on the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000507,cell-cell junction,A cell junction that forms a connection between two or more cells in a multicellular organism; excludes direct cytoplasmic junctions such as ring canals.
http://purl.obolibrary.org/obo/PLANA_0000127,oviduct epithelial cell,Ciliated epithelial cells that assemble into the oviduct.
